grid_row,grid_col,lon,lat,ndvi_2008,ndvi_2013,ndvi_2018,ndvi_2023,cluster,ndvi_change_2008_2023
12,23,-76.27468336670414,8.368749999250971,0.7711521983146667,0.8067255616188049,0.7974249720573425,0.8031477332115173,0,0.031995534896850586
12,24,-76.2325682524826,8.368749999250971,0.7836416363716125,0.7989954948425293,0.7726457715034485,0.8073981404304504,0,0.02375650405883789
12,25,-76.19045313826102,8.368749999250971,0.8663750886917114,0.8371353149414062,0.8406645059585571,0.8714312314987183,1,0.005056142807006836
13,11,-76.77187188150346,8.327083332588032,0.6659523844718933,0.6757745742797852,0.661309003829956,0.6728719472885132,2,0.006919562816619873
13,12,-76.72976126119657,8.327083332588032,0.7386322021484375,0.7721298336982727,0.7438859343528748,0.763447642326355,0,0.02481544017791748
13,13,-76.6876506408897,8.327083332588032,0.7547638416290283,0.7716104984283447,0.7707717418670654,0.7789283990859985,0,0.024164557456970215
13,14,-76.64554002058283,8.327083332588032,0.8286647200584412,0.8387306928634644,0.8397331237792969,0.8408870100975037,1,0.0122222900390625
13,15,-76.60342940027597,8.327083332588032,0.7891927361488342,0.8181437849998474,0.801481306552887,0.7977755665779114,0,0.008582830429077148
13,16,-76.56131877996911,8.327083332588032,0.8119314312934875,0.8353356122970581,0.8239685297012329,0.8235688805580139,0,0.011637449264526367
13,17,-76.51920815966223,8.327083332588032,0.8050349354743958,0.8000261783599854,0.7918918132781982,0.8117365837097168,0,0.006701648235321045
13,18,-76.47709753935534,8.327083332588032,0.7958953976631165,0.7957554459571838,0.7872807383537292,0.8071174025535583,0,0.011222004890441895
13,19,-76.43498691904847,8.327083332588032,0.7517474293708801,0.7514570355415344,0.7376853823661804,0.7599084377288818,0,0.008161008358001709
13,20,-76.39287629874161,8.327083332588032,0.7357679605484009,0.7516566514968872,0.7310575842857361,0.7399529814720154,0,0.004185020923614502
13,21,-76.35076567843474,8.327083332588032,0.7404170036315918,0.7571353316307068,0.7389545440673828,0.753856897354126,0,0.01343989372253418
13,22,-76.30865505812787,8.327083332588032,0.7816922068595886,0.7988611459732056,0.7884737849235535,0.7967303991317749,0,0.01503819227218628
13,23,-76.26654443782101,8.327083332588032,0.8567951321601868,0.872692346572876,0.8706762790679932,0.8812363743782043,1,0.024441242218017578
14,11,-76.76372136604009,8.285416665925096,0.7868176102638245,0.7957985997200012,0.7779142260551453,0.7764074206352234,0,-0.010410189628601074
14,12,-76.72161521642349,8.285416665925096,0.837049126625061,0.8540120720863342,0.8361179232597351,0.8291745781898499,1,-0.007874548435211182
14,13,-76.67950906680692,8.285416665925096,0.8523404598236084,0.863280713558197,0.849905252456665,0.8490731716156006,1,-0.0032672882080078125
14,14,-76.63740291719033,8.285416665925096,0.8237370848655701,0.8418344259262085,0.8225249648094177,0.8398230075836182,0,0.016085922718048096
14,15,-76.59529676757376,8.285416665925096,0.7951837182044983,0.8300761580467224,0.8225579857826233,0.8234944343566895,0,0.028310716152191162
14,16,-76.55319061795717,8.285416665925096,0.831788182258606,0.8321751356124878,0.8470004200935364,0.8475282788276672,1,0.01574009656906128
14,17,-76.5110844683406,8.285416665925096,0.7852036952972412,0.7683398723602295,0.7672520279884338,0.7813156843185425,0,-0.0038880109786987305
14,18,-76.468978318724,8.285416665925096,0.7668915390968323,0.7487062811851501,0.7501077055931091,0.779059886932373,0,0.012168347835540771
14,19,-76.42687216910741,8.285416665925096,0.6836390495300293,0.7150805592536926,0.704688549041748,0.735882580280304,0,0.05224353075027466
14,20,-76.38476601949083,8.285416665925096,0.7024765610694885,0.7210603356361389,0.6971628069877625,0.7194201946258545,0,0.016943633556365967
14,21,-76.34265986987425,8.285416665925096,0.7450573444366455,0.7517243027687073,0.7452507019042969,0.7646767497062683,0,0.019619405269622803
14,22,-76.30055372025767,8.285416665925096,0.7731288075447083,0.776175320148468,0.7882019281387329,0.8076369166374207,0,0.0345081090927124
15,6,-76.96612167956229,8.243749999262159,0.7439238429069519,0.7101858854293823,0.7241361141204834,0.7059427499771118,0,-0.03798109292984009
15,11,-76.75561316886946,8.243749999262159,0.7910535335540771,0.8134681582450867,0.8039382696151733,0.8089108467102051,0,0.01785731315612793
15,12,-76.71351146673086,8.243749999262159,0.8515579700469971,0.8656787276268005,0.8547448515892029,0.8541558980941772,1,0.0025979280471801758
15,13,-76.67140976459231,8.243749999262159,0.8575888872146606,0.8628600835800171,0.8558858633041382,0.8581981658935547,1,0.000609278678894043
15,14,-76.62930806245375,8.243749999262159,0.840010404586792,0.8314729332923889,0.8153248429298401,0.8325486779212952,0,-0.007461726665496826
15,15,-76.58720636031518,8.243749999262159,0.8581210374832153,0.8432216048240662,0.8386013507843018,0.8463635444641113,1,-0.011757493019104004
15,16,-76.54510465817663,8.243749999262159,0.821217954158783,0.8212494850158691,0.8311857581138611,0.8350849747657776,0,0.013867020606994629
15,17,-76.50300295603805,8.243749999262159,0.7405297160148621,0.742210328578949,0.7406303286552429,0.7608274817466736,0,0.020297765731811523
15,18,-76.46090125389946,8.243749999262159,0.7408491373062134,0.744340717792511,0.7408689856529236,0.7663583159446716,0,0.025509178638458252
15,19,-76.4187995517609,8.243749999262159,0.7305681109428406,0.7601413130760193,0.7451395988464355,0.7808336615562439,0,0.05026555061340332
15,20,-76.37669784962233,8.243749999262159,0.7385491728782654,0.7471338510513306,0.728131890296936,0.7606999278068542,0,0.022150754928588867
15,21,-76.33459614748378,8.243749999262159,0.7919673919677734,0.7908484935760498,0.7707356214523315,0.8018341660499573,0,0.009866774082183838
16,6,-76.95803365731244,8.202083332599221,0.7219741940498352,0.7387150526046753,0.7775861024856567,0.7860569953918457,0,0.0640828013420105
16,7,-76.91593637945168,8.202083332599221,0.5658272504806519,0.5713753700256348,0.5738579630851746,0.6041304469108582,2,0.0383031964302063
16,11,-76.74754726800863,8.202083332599221,0.8034530878067017,0.8173096776008606,0.7824662327766418,0.7937476634979248,0,-0.009705424308776855
16,12,-76.70544999014784,8.202083332599221,0.8019589185714722,0.8346394300460815,0.8197788000106812,0.8326519131660461,0,0.030692994594573975
16,13,-76.66335271228708,8.202083332599221,0.8260208964347839,0.8247743844985962,0.8115320801734924,0.8178921341896057,0,-0.008128762245178223
16,14,-76.62125543442632,8.202083332599221,0.8378715515136719,0.8328410387039185,0.8194816708564758,0.8288798332214355,0,-0.008991718292236328
16,15,-76.57915815656557,8.202083332599221,0.8527984023094177,0.8562632203102112,0.8527101278305054,0.8603379130363464,1,0.007539510726928711
16,16,-76.53706087870479,8.202083332599221,0.8099493384361267,0.8092347979545593,0.8110654354095459,0.8163270354270935,0,0.006377696990966797
16,17,-76.49496360084402,8.202083332599221,0.7942303419113159,0.7863813638687134,0.7760619521141052,0.8075000047683716,0,0.013269662857055664
16,18,-76.45286632298325,8.202083332599221,0.7925385236740112,0.7873833179473877,0.7727888226509094,0.807881236076355,0,0.01534271240234375
16,19,-76.41076904512248,8.202083332599221,0.7951411604881287,0.798471212387085,0.7818872332572937,0.8049108982086182,0,0.009769737720489502
16,20,-76.36867176726172,8.202083332599221,0.7963984608650208,0.806225597858429,0.7993841767311096,0.8136664628982544,0,0.017268002033233643
16,21,-76.32657448940095,8.202083332599221,0.803869903087616,0.7768200635910034,0.773859441280365,0.8179283142089844,0,0.014058411121368408
16,55,-74.89526704213489,8.202083332599221,0.6801074147224426,0.671373724937439,0.7064005732536316,0.7477864623069763,2,0.06767904758453369
